date,sku,units,promotion,unit_price,lead_time_days
2025-03-21,AS-006,9,0,18.0,6
2025-03-22,AS-006,8,0,18.0,6
2025-03-23,AS-006,9,0,18.0,6
2025-03-24,AS-006,9,0,18.0,6
2025-03-25,AS-006,11,0,18.0,6
2025-03-26,AS-006,13,0,18.0,6
2025-03-27,AS-006,12,0,18.0,6
2025-03-28,AS-006,9,0,18.0,6
2025-03-29,AS-006,8,0,18.0,6
2025-03-30,AS-006,7,0,18.0,6
2025-03-31,AS-006,10,0,18.0,6
2025-04-01,AS-006,12,0,18.0,6
2025-04-02,AS-006,12,0,18.0,6
2025-04-03,AS-006,12,0,18.0,6
2025-04-04,AS-006,9,0,18.0,6
2025-04-05,AS-006,8,0,18.0,6
2025-04-06,AS-006,7,0,18.0,6
2025-04-07,AS-006,8,0,18.0,6
2025-04-08,AS-006,11,0,18.0,6
2025-04-09,AS-006,14,0,18.0,6
2025-04-10,AS-006,11,0,18.0,6
2025-04-11,AS-006,9,0,18.0,6
2025-04-12,AS-006,9,0,18.0,6
2025-04-13,AS-006,8,0,18.0,6
2025-04-14,AS-006,10,0,18.0,6
2025-04-15,AS-006,12,0,18.0,6
2025-04-16,AS-006,13,0,18.0,6
2025-04-17,AS-006,11,0,18.0,6
2025-04-18,AS-006,9,0,18.0,6
2025-04-19,AS-006,7,0,18.0,6
2025-04-20,AS-006,9,0,18.0,6
2025-04-21,AS-006,10,0,18.0,6
2025-04-22,AS-006,13,0,18.0,6
2025-04-23,AS-006,14,0,18.0,6
2025-04-24,AS-006,11,0,18.0,6
2025-04-25,AS-006,11,0,18.0,6
2025-04-26,AS-006,9,0,18.0,6
2025-04-27,AS-006,9,0,18.0,6
2025-04-28,AS-006,11,0,18.0,6
2025-04-29,AS-006,13,0,18.0,6
2025-04-30,AS-006,13,0,18.0,6
2025-05-01,AS-006,11,0,18.0,6
2025-05-02,AS-006,10,0,18.0,6
2025-05-03,AS-006,8,0,18.0,6
2025-05-04,AS-006,10,0,18.0,6
2025-05-05,AS-006,10,0,18.0,6
2025-05-06,AS-006,12,0,18.0,6
2025-05-07,AS-006,13,0,18.0,6
2025-05-08,AS-006,13,0,18.0,6
2025-05-09,AS-006,10,0,18.0,6
2025-05-10,AS-006,8,0,18.0,6
2025-05-11,AS-006,10,0,18.0,6
2025-05-12,AS-006,11,0,18.0,6
2025-05-13,AS-006,13,0,18.0,6
2025-05-14,AS-006,13,0,18.0,6
2025-05-15,AS-006,12,0,18.0,6
2025-05-16,AS-006,10,0,18.0,6
2025-05-17,AS-006,8,0,18.0,6
2025-05-18,AS-006,9,0,18.0,6
2025-05-19,AS-006,11,0,18.0,6
2025-05-20,AS-006,12,0,18.0,6
2025-05-21,AS-006,17,1,18.0,6
2025-05-22,AS-006,16,1,18.0,6
2025-05-23,AS-006,13,1,18.0,6
2025-05-24,AS-006,11,1,18.0,6
2025-05-25,AS-006,12,1,18.0,6
2025-05-26,AS-006,13,1,18.0,6
2025-05-27,AS-006,16,1,18.0,6
2025-05-28,AS-006,17,1,18.0,6
2025-05-29,AS-006,16,1,18.0,6
2025-05-30,AS-006,13,1,18.0,6
2025-05-31,AS-006,11,1,18.0,6
2025-06-01,AS-006,11,1,18.0,6
2025-06-02,AS-006,11,0,18.0,6
2025-06-03,AS-006,13,0,18.0,6
2025-06-04,AS-006,13,0,18.0,6
2025-06-05,AS-006,12,0,18.0,6
2025-06-06,AS-006,10,0,18.0,6
2025-06-07,AS-006,8,0,18.0,6
2025-06-08,AS-006,9,0,18.0,6
2025-06-09,AS-006,12,0,18.0,6
2025-06-10,AS-006,13,0,18.0,6
2025-06-11,AS-006,14,0,18.0,6
2025-06-12,AS-006,12,0,18.0,6
2025-06-13,AS-006,10,0,18.0,6
2025-06-14,AS-006,9,0,18.0,6
2025-06-15,AS-006,9,0,18.0,6
2025-06-16,AS-006,12,0,18.0,6
2025-06-17,AS-006,15,0,18.0,6
2025-06-18,AS-006,13,0,18.0,6
2025-06-19,AS-006,12,0,18.0,6
2025-06-20,AS-006,10,0,18.0,6
2025-06-21,AS-006,10,0,18.0,6
2025-06-22,AS-006,9,0,18.0,6
2025-06-23,AS-006,11,0,18.0,6
2025-06-24,AS-006,14,0,18.0,6
2025-06-25,AS-006,14,0,18.0,6
2025-06-26,AS-006,13,0,18.0,6
2025-06-27,AS-006,9,0,18.0,6
2025-06-28,AS-006,8,0,18.0,6
2025-06-29,AS-006,8,0,18.0,6
2025-06-30,AS-006,12,0,18.0,6
2025-07-01,AS-006,12,0,18.0,6
2025-07-02,AS-006,13,0,18.0,6
2025-07-03,AS-006,13,0,18.0,6
2025-07-04,AS-006,9,0,18.0,6
2025-07-05,AS-006,9,0,18.0,6
2025-07-06,AS-006,10,0,18.0,6
2025-07-07,AS-006,11,0,18.0,6
2025-07-08,AS-006,14,0,18.0,6
2025-07-09,AS-006,15,0,18.0,6
2025-07-10,AS-006,14,0,18.0,6
2025-07-11,AS-006,10,0,18.0,6
2025-07-12,AS-006,9,0,18.0,6
2025-07-13,AS-006,10,0,18.0,6
2025-07-14,AS-006,13,0,18.0,6
2025-07-15,AS-006,15,0,18.0,6
2025-07-16,AS-006,15,0,18.0,6
2025-07-17,AS-006,13,0,18.0,6
2025-07-18,AS-006,10,0,18.0,6
2025-07-19,AS-006,9,0,18.0,6
2025-07-20,AS-006,10,0,18.0,6
2025-07-21,AS-006,12,0,18.0,6
2025-07-22,AS-006,15,0,18.0,6
2025-07-23,AS-006,14,0,18.0,6
2025-07-24,AS-006,13,0,18.0,6
2025-07-25,AS-006,11,0,18.0,6
2025-07-26,AS-006,9,0,18.0,6
2025-07-27,AS-006,9,0,18.0,6
2025-07-28,AS-006,11,0,18.0,6
2025-07-29,AS-006,14,0,18.0,6
2025-07-30,AS-006,15,0,18.0,6
2025-07-31,AS-006,13,0,18.0,6
2025-08-01,AS-006,11,0,18.0,6
2025-08-02,AS-006,10,0,18.0,6
2025-08-03,AS-006,10,0,18.0,6
2025-08-04,AS-006,11,0,18.0,6
2025-08-05,AS-006,13,0,18.0,6
2025-08-06,AS-006,15,0,18.0,6
2025-08-07,AS-006,13,0,18.0,6
2025-08-08,AS-006,10,0,18.0,6
2025-08-09,AS-006,10,0,18.0,6
2025-08-10,AS-006,9,0,18.0,6
2025-08-11,AS-006,12,0,18.0,6
2025-08-12,AS-006,15,0,18.0,6
2025-08-13,AS-006,15,0,18.0,6
2025-08-14,AS-006,13,0,18.0,6
2025-08-15,AS-006,10,0,18.0,6
2025-08-16,AS-006,10,0,18.0,6
2025-08-17,AS-006,9,0,18.0,6
2025-08-18,AS-006,12,0,18.0,6
2025-08-19,AS-006,14,0,18.0,6
2025-08-20,AS-006,15,0,18.0,6
2025-08-21,AS-006,13,0,18.0,6
2025-08-22,AS-006,11,0,18.0,6
2025-08-23,AS-006,10,0,18.0,6
2025-08-24,AS-006,10,0,18.0,6
2025-08-25,AS-006,13,0,18.0,6
2025-08-26,AS-006,15,0,18.0,6
2025-08-27,AS-006,15,0,18.0,6
2025-08-28,AS-006,14,0,18.0,6
2025-08-29,AS-006,11,0,18.0,6
2025-08-30,AS-006,10,0,18.0,6
2025-08-31,AS-006,11,0,18.0,6
2025-09-01,AS-006,12,0,18.0,6
2025-09-02,AS-006,14,0,18.0,6
2025-09-03,AS-006,15,0,18.0,6
2025-09-04,AS-006,13,0,18.0,6
2025-09-05,AS-006,10,0,18.0,6
2025-09-06,AS-006,11,0,18.0,6
2025-09-07,AS-006,10,0,18.0,6
2025-09-08,AS-006,12,0,18.0,6
2025-09-09,AS-006,15,0,18.0,6
2025-09-10,AS-006,15,0,18.0,6
2025-09-11,AS-006,14,0,18.0,6
2025-09-12,AS-006,10,0,18.0,6
2025-09-13,AS-006,11,0,18.0,6
2025-09-14,AS-006,10,0,18.0,6
2025-09-15,AS-006,12,0,18.0,6
2025-09-16,AS-006,13,0,18.0,6
2025-09-17,AS-006,14,0,18.0,6
2025-09-18,AS-006,13,0,18.0,6
2025-09-19,AS-006,11,0,18.0,6
2025-09-20,AS-006,10,0,18.0,6
2025-09-21,AS-006,11,0,18.0,6
2025-09-22,AS-006,13,0,18.0,6
2025-09-23,AS-006,13,0,18.0,6
2025-09-24,AS-006,17,0,18.0,6
2025-09-25,AS-006,13,0,18.0,6
2025-09-26,AS-006,12,0,18.0,6
2025-09-27,AS-006,12,0,18.0,6
2025-09-28,AS-006,10,0,18.0,6
2025-09-29,AS-006,11,0,18.0,6
2025-09-30,AS-006,15,0,18.0,6
2025-10-01,AS-006,16,0,18.0,6
2025-10-02,AS-006,13,0,18.0,6
2025-10-03,AS-006,11,0,18.0,6
2025-10-04,AS-006,10,0,18.0,6
2025-10-05,AS-006,9,0,18.0,6
2025-10-06,AS-006,13,0,18.0,6
2025-10-07,AS-006,15,0,18.0,6
2025-10-08,AS-006,15,0,18.0,6
2025-10-09,AS-006,14,0,18.0,6
2025-10-10,AS-006,12,0,18.0,6
2025-10-11,AS-006,10,0,18.0,6
2025-10-12,AS-006,11,0,18.0,6
2025-10-13,AS-006,14,0,18.0,6
2025-10-14,AS-006,15,0,18.0,6
2025-10-15,AS-006,15,0,18.0,6
2025-10-16,AS-006,15,0,18.0,6
2025-10-17,AS-006,12,0,18.0,6
2025-10-18,AS-006,9,0,18.0,6
2025-10-19,AS-006,11,0,18.0,6
2025-10-20,AS-006,14,0,18.0,6
2025-10-21,AS-006,15,0,18.0,6
2025-10-22,AS-006,16,0,18.0,6
2025-10-23,AS-006,14,0,18.0,6
2025-10-24,AS-006,11,0,18.0,6
2025-10-25,AS-006,9,0,18.0,6
2025-10-26,AS-006,11,0,18.0,6
2025-10-27,AS-006,13,0,18.0,6
2025-10-28,AS-006,15,0,18.0,6
2025-10-29,AS-006,17,0,18.0,6
2025-10-30,AS-006,14,0,18.0,6
2025-10-31,AS-006,13,0,18.0,6
2025-11-01,AS-006,11,0,18.0,6
2025-11-02,AS-006,11,0,18.0,6
2025-11-03,AS-006,12,0,18.0,6
2025-11-04,AS-006,16,0,18.0,6
2025-11-05,AS-006,16,0,18.0,6
2025-11-06,AS-006,14,0,18.0,6
2025-11-07,AS-006,11,0,18.0,6
2025-11-08,AS-006,10,0,18.0,6
2025-11-09,AS-006,10,0,18.0,6
2025-11-10,AS-006,13,0,18.0,6
2025-11-11,AS-006,15,0,18.0,6
2025-11-12,AS-006,15,0,18.0,6
2025-11-13,AS-006,15,0,18.0,6
2025-11-14,AS-006,13,0,18.0,6
2025-11-15,AS-006,10,0,18.0,6
2025-11-16,AS-006,11,0,18.0,6
2025-11-17,AS-006,17,1,18.0,6
2025-11-18,AS-006,20,1,18.0,6
2025-11-19,AS-006,19,1,18.0,6
2025-11-20,AS-006,18,1,18.0,6
2025-11-21,AS-006,15,1,18.0,6
2025-11-22,AS-006,13,1,18.0,6
2025-11-23,AS-006,15,1,18.0,6
2025-11-24,AS-006,16,1,18.0,6
2025-11-25,AS-006,19,1,18.0,6
2025-11-26,AS-006,19,1,18.0,6
2025-11-27,AS-006,18,1,18.0,6
2025-11-28,AS-006,16,1,18.0,6
2025-11-29,AS-006,10,0,18.0,6
2025-11-30,AS-006,12,0,18.0,6
2025-12-01,AS-006,14,0,18.0,6
2025-12-02,AS-006,16,0,18.0,6
2025-12-03,AS-006,16,0,18.0,6
2025-12-04,AS-006,14,0,18.0,6
2025-12-05,AS-006,11,0,18.0,6
2025-12-06,AS-006,11,0,18.0,6
2025-12-07,AS-006,12,0,18.0,6
2025-12-08,AS-006,14,0,18.0,6
2025-12-09,AS-006,17,0,18.0,6
2025-12-10,AS-006,16,0,18.0,6
2025-12-11,AS-006,16,0,18.0,6
2025-12-12,AS-006,12,0,18.0,6
2025-12-13,AS-006,11,0,18.0,6
2025-12-14,AS-006,12,0,18.0,6
2025-12-15,AS-006,14,0,18.0,6
2025-12-16,AS-006,15,0,18.0,6
2025-12-17,AS-006,18,0,18.0,6
2025-12-18,AS-006,15,0,18.0,6
2025-12-19,AS-006,12,0,18.0,6
2025-12-20,AS-006,11,0,18.0,6
2025-12-21,AS-006,11,0,18.0,6
2025-12-22,AS-006,13,0,18.0,6
2025-12-23,AS-006,16,0,18.0,6
2025-12-24,AS-006,18,0,18.0,6
2025-12-25,AS-006,14,0,18.0,6
2025-12-26,AS-006,12,0,18.0,6
2025-12-27,AS-006,10,0,18.0,6
2025-12-28,AS-006,11,0,18.0,6
2025-12-29,AS-006,14,0,18.0,6
2025-12-30,AS-006,17,0,18.0,6
2025-12-31,AS-006,16,0,18.0,6
2025-01-01,AS-007,3,0,650.0,14
2025-01-02,AS-007,2,0,650.0,14
2025-01-03,AS-007,2,0,650.0,14
2025-01-04,AS-007,2,0,650.0,14
2025-01-05,AS-007,1,0,650.0,14
2025-01-06,AS-007,2,0,650.0,14
2025-01-07,AS-007,2,0,650.0,14
2025-01-08,AS-007,2,0,650.0,14
2025-01-09,AS-007,2,0,650.0,14
2025-01-10,AS-007,2,0,650.0,14
2025-01-11,AS-007,2,0,650.0,14
2025-01-12,AS-007,2,0,650.0,14
2025-01-13,AS-007,2,0,650.0,14
2025-01-14,AS-007,2,0,650.0,14
2025-01-15,AS-007,2,0,650.0,14
2025-01-16,AS-007,3,0,650.0,14
2025-01-17,AS-007,2,0,650.0,14
2025-01-18,AS-007,2,0,650.0,14
2025-01-19,AS-007,2,0,650.0,14
2025-01-20,AS-007,2,0,650.0,14
2025-01-21,AS-007,2,0,650.0,14
2025-01-22,AS-007,3,0,650.0,14
2025-01-23,AS-007,2,0,650.0,14
2025-01-24,AS-007,2,0,650.0,14
2025-01-25,AS-007,2,0,650.0,14
2025-01-26,AS-007,2,0,650.0,14
2025-01-27,AS-007,2,0,650.0,14
2025-01-28,AS-007,3,0,650.0,14
2025-01-29,AS-007,2,0,650.0,14
2025-01-30,AS-007,2,0,650.0,14
2025-01-31,AS-007,2,0,650.0,14
2025-02-01,AS-007,2,0,650.0,14
2025-02-02,AS-007,2,0,650.0,14
2025-02-03,AS-007,2,0,650.0,14
2025-02-04,AS-007,3,0,650.0,14
2025-02-05,AS-007,2,0,650.0,14
2025-02-06,AS-007,2,0,650.0,14
2025-02-07,AS-007,2,0,650.0,14
2025-02-08,AS-007,2,0,650.0,14
2025-02-09,AS-007,2,0,650.0,14
2025-02-10,AS-007,2,0,650.0,14
2025-02-11,AS-007,3,0,650.0,14
2025-02-12,AS-007,2,0,650.0,14
2025-02-13,AS-007,2,0,650.0,14
2025-02-14,AS-007,2,0,650.0,14
2025-02-15,AS-007,2,0,650.0,14
2025-02-16,AS-007,2,0,650.0,14
2025-02-17,AS-007,2,0,650.0,14
2025-02-18,AS-007,3,0,650.0,14
2025-02-19,AS-007,3,0,650.0,14
2025-02-20,AS-007,2,0,650.0,14
2025-02-21,AS-007,2,0,650.0,14
2025-02-22,AS-007,2,0,650.0,14
2025-02-23,AS-007,2,0,650.0,14
2025-02-24,AS-007,2,0,650.0,14
2025-02-25,AS-007,2,0,650.0,14
2025-02-26,AS-007,3,0,650.0,14
2025-02-27,AS-007,2,0,650.0,14
2025-02-28,AS-007,2,0,650.0,14
2025-03-01,AS-007,2,0,650.0,14
2025-03-02,AS-007,2,0,650.0,14
2025-03-03,AS-007,2,0,650.0,14
2025-03-04,AS-007,3,0,650.0,14
2025-03-05,AS-007,3,0,650.0,14
2025-03-06,AS-007,2,0,650.0,14
2025-03-07,AS-007,2,0,650.0,14
2025-03-08,AS-007,2,0,650.0,14
2025-03-09,AS-007,2,0,650.0,14
2025-03-10,AS-007,2,0,650.0,14
2025-03-11,AS-007,2,0,650.0,14
2025-03-12,AS-007,2,0,650.0,14
2025-03-13,AS-007,2,0,650.0,14
2025-03-14,AS-007,2,0,650.0,14
2025-03-15,AS-007,2,0,650.0,14
2025-03-16,AS-007,2,0,650.0,14
2025-03-17,AS-007,3,0,650.0,14
2025-03-18,AS-007,2,0,650.0,14
2025-03-19,AS-007,3,0,650.0,14
2025-03-20,AS-007,2,0,650.0,14
2025-03-21,AS-007,2,0,650.0,14
2025-03-22,AS-007,2,0,650.0,14
2025-03-23,AS-007,2,0,650.0,14
2025-03-24,AS-007,2,0,650.0,14
2025-03-25,AS-007,3,0,650.0,14
2025-03-26,AS-007,3,0,650.0,14
2025-03-27,AS-007,3,0,650.0,14
2025-03-28,AS-007,2,0,650.0,14
2025-03-29,AS-007,2,0,650.0,14
2025-03-30,AS-007,2,0,650.0,14
2025-03-31,AS-007,2,0,650.0,14
2025-04-01,AS-007,3,0,650.0,14
2025-04-02,AS-007,3,0,650.0,14
2025-04-03,AS-007,3,0,650.0,14
2025-04-04,AS-007,2,0,650.0,14
2025-04-05,AS-007,1,0,650.0,14
2025-04-06,AS-007,2,0,650.0,14
2025-04-07,AS-007,2,0,650.0,14
2025-04-08,AS-007,3,0,650.0,14
2025-04-09,AS-007,3,0,650.0,14
2025-04-10,AS-007,2,0,650.0,14
2025-04-11,AS-007,2,0,650.0,14
2025-04-12,AS-007,2,0,650.0,14
2025-04-13,AS-007,2,0,650.0,14
2025-04-14,AS-007,2,0,650.0,14
2025-04-15,AS-007,3,0,650.0,14
2025-04-16,AS-007,3,0,650.0,14
2025-04-17,AS-007,2,0,650.0,14
2025-04-18,AS-007,2,0,650.0,14
2025-04-19,AS-007,2,0,650.0,14
2025-04-20,AS-007,2,0,650.0,14
2025-04-21,AS-007,2,0,650.0,14
2025-04-22,AS-007,3,0,650.0,14
2025-04-23,AS-007,3,0,650.0,14
2025-04-24,AS-007,2,0,650.0,14
2025-04-25,AS-007,2,0,650.0,14
2025-04-26,AS-007,2,0,650.0,14
2025-04-27,AS-007,2,0,650.0,14
2025-04-28,AS-007,2,0,650.0,14
2025-04-29,AS-007,3,0,650.0,14
2025-04-30,AS-007,3,0,650.0,14
2025-05-01,AS-007,3,0,650.0,14
2025-05-02,AS-007,2,0,650.0,14
2025-05-03,AS-007,2,0,650.0,14
2025-05-04,AS-007,2,0,650.0,14
2025-05-05,AS-007,3,0,650.0,14
2025-05-06,AS-007,3,0,650.0,14
2025-05-07,AS-007,3,0,650.0,14
2025-05-08,AS-007,3,0,650.0,14
2025-05-09,AS-007,2,0,650.0,14
2025-05-10,AS-007,2,0,650.0,14
2025-05-11,AS-007,2,0,650.0,14
2025-05-12,AS-007,2,0,650.0,14
2025-05-13,AS-007,3,0,650.0,14
2025-05-14,AS-007,3,0,650.0,14
2025-05-15,AS-007,3,0,650.0,14
2025-05-16,AS-007,2,0,650.0,14
2025-05-17,AS-007,2,0,650.0,14
2025-05-18,AS-007,2,0,650.0,14
2025-05-19,AS-007,2,0,650.0,14
2025-05-20,AS-007,3,0,650.0,14
2025-05-21,AS-007,4,1,650.0,14
2025-05-22,AS-007,3,1,650.0,14
2025-05-23,AS-007,3,1,650.0,14
2025-05-24,AS-007,3,1,650.0,14
2025-05-25,AS-007,3,1,650.0,14
2025-05-26,AS-007,3,1,650.0,14
2025-05-27,AS-007,3,1,650.0,14
2025-05-28,AS-007,4,1,650.0,14
2025-05-29,AS-007,4,1,650.0,14
2025-05-30,AS-007,3,1,650.0,14
2025-05-31,AS-007,3,1,650.0,14
2025-06-01,AS-007,3,1,650.0,14
2025-06-02,AS-007,2,0,650.0,14
2025-06-03,AS-007,3,0,650.0,14
2025-06-04,AS-007,3,0,650.0,14
2025-06-05,AS-007,3,0,650.0,14
2025-06-06,AS-007,2,0,650.0,14
2025-06-07,AS-007,2,0,650.0,14
2025-06-08,AS-007,2,0,650.0,14
2025-06-09,AS-007,2,0,650.0,14
2025-06-10,AS-007,3,0,650.0,14
2025-06-11,AS-007,3,0,650.0,14
2025-06-12,AS-007,3,0,650.0,14
2025-06-13,AS-007,2,0,650.0,14
2025-06-14,AS-007,2,0,650.0,14
2025-06-15,AS-007,2,0,650.0,14
2025-06-16,AS-007,3,0,650.0,14
2025-06-17,AS-007,3,0,650.0,14
2025-06-18,AS-007,3,0,650.0,14
2025-06-19,AS-007,3,0,650.0,14
2025-06-20,AS-007,2,0,650.0,14
2025-06-21,AS-007,2,0,650.0,14
2025-06-22,AS-007,2,0,650.0,14
2025-06-23,AS-007,3,0,650.0,14
2025-06-24,AS-007,3,0,650.0,14
2025-06-25,AS-007,3,0,650.0,14
2025-06-26,AS-007,3,0,650.0,14
2025-06-27,AS-007,2,0,650.0,14
2025-06-28,AS-007,2,0,650.0,14
2025-06-29,AS-007,2,0,650.0,14
2025-06-30,AS-007,3,0,650.0,14
2025-07-01,AS-007,3,0,650.0,14
2025-07-02,AS-007,3,0,650.0,14
2025-07-03,AS-007,3,0,650.0,14
2025-07-04,AS-007,2,0,650.0,14
2025-07-05,AS-007,2,0,650.0,14
2025-07-06,AS-007,2,0,650.0,14
2025-07-07,AS-007,2,0,650.0,14
2025-07-08,AS-007,3,0,650.0,14
2025-07-09,AS-007,3,0,650.0,14
2025-07-10,AS-007,3,0,650.0,14
2025-07-11,AS-007,2,0,650.0,14
2025-07-12,AS-007,2,0,650.0,14
2025-07-13,AS-007,2,0,650.0,14
2025-07-14,AS-007,3,0,650.0,14
2025-07-15,AS-007,3,0,650.0,14
2025-07-16,AS-007,3,0,650.0,14
2025-07-17,AS-007,3,0,650.0,14
2025-07-18,AS-007,2,0,650.0,14
2025-07-19,AS-007,2,0,650.0,14
2025-07-20,AS-007,2,0,650.0,14
2025-07-21,AS-007,2,0,650.0,14
2025-07-22,AS-007,3,0,650.0,14
2025-07-23,AS-007,3,0,650.0,14
2025-07-24,AS-007,3,0,650.0,14
2025-07-25,AS-007,2,0,650.0,14
2025-07-26,AS-007,2,0,650.0,14
2025-07-27,AS-007,2,0,650.0,14
2025-07-28,AS-007,3,0,650.0,14
2025-07-29,AS-007,3,0,650.0,14
2025-07-30,AS-007,3,0,650.0,14
2025-07-31,AS-007,3,0,650.0,14
2025-08-01,AS-007,2,0,650.0,14
2025-08-02,AS-007,2,0,650.0,14
2025-08-03,AS-007,2,0,650.0,14
2025-08-04,AS-007,3,0,650.0,14
2025-08-05,AS-007,3,0,650.0,14
2025-08-06,AS-007,3,0,650.0,14
2025-08-07,AS-007,3,0,650.0,14
2025-08-08,AS-007,2,0,650.0,14
2025-08-09,AS-007,2,0,650.0,14
2025-08-10,AS-007,2,0,650.0,14
2025-08-11,AS-007,3,0,650.0,14
2025-08-12,AS-007,3,0,650.0,14
2025-08-13,AS-007,3,0,650.0,14
2025-08-14,AS-007,3,0,650.0,14
2025-08-15,AS-007,2,0,650.0,14
2025-08-16,AS-007,2,0,650.0,14
2025-08-17,AS-007,2,0,650.0,14
2025-08-18,AS-007,2,0,650.0,14
2025-08-19,AS-007,3,0,650.0,14
2025-08-20,AS-007,3,0,650.0,14
2025-08-21,AS-007,3,0,650.0,14
2025-08-22,AS-007,2,0,650.0,14
2025-08-23,AS-007,2,0,650.0,14
2025-08-24,AS-007,2,0,650.0,14
2025-08-25,AS-007,2,0,650.0,14
2025-08-26,AS-007,3,0,650.0,14
2025-08-27,AS-007,3,0,650.0,14
2025-08-28,AS-007,3,0,650.0,14
2025-08-29,AS-007,3,0,650.0,14
2025-08-30,AS-007,2,0,650.0,14
2025-08-31,AS-007,2,0,650.0,14
2025-09-01,AS-007,3,0,650.0,14
2025-09-02,AS-007,3,0,650.0,14
2025-09-03,AS-007,3,0,650.0,14
2025-09-04,AS-007,3,0,650.0,14
2025-09-05,AS-007,3,0,650.0,14
2025-09-06,AS-007,2,0,650.0,14
2025-09-07,AS-007,2,0,650.0,14
2025-09-08,AS-007,3,0,650.0,14
2025-09-09,AS-007,3,0,650.0,14
2025-09-10,AS-007,3,0,650.0,14
2025-09-11,AS-007,3,0,650.0,14
2025-09-12,AS-007,3,0,650.0,14
2025-09-13,AS-007,2,0,650.0,14
2025-09-14,AS-007,2,0,650.0,14
2025-09-15,AS-007,3,0,650.0,14
2025-09-16,AS-007,3,0,650.0,14
2025-09-17,AS-007,3,0,650.0,14
2025-09-18,AS-007,3,0,650.0,14
2025-09-19,AS-007,3,0,650.0,14
2025-09-20,AS-007,2,0,650.0,14
2025-09-21,AS-007,2,0,650.0,14
2025-09-22,AS-007,3,0,650.0,14
2025-09-23,AS-007,3,0,650.0,14
2025-09-24,AS-007,4,0,650.0,14
2025-09-25,AS-007,3,0,650.0,14
2025-09-26,AS-007,2,0,650.0,14
2025-09-27,AS-007,2,0,650.0,14
2025-09-28,AS-007,2,0,650.0,14
2025-09-29,AS-007,3,0,650.0,14
2025-09-30,AS-007,3,0,650.0,14
2025-10-01,AS-007,3,0,650.0,14
2025-10-02,AS-007,3,0,650.0,14
2025-10-03,AS-007,3,0,650.0,14
2025-10-04,AS-007,2,0,650.0,14
2025-10-05,AS-007,2,0,650.0,14
2025-10-06,AS-007,3,0,650.0,14
2025-10-07,AS-007,3,0,650.0,14
2025-10-08,AS-007,4,0,650.0,14
2025-10-09,AS-007,3,0,650.0,14
2025-10-10,AS-007,3,0,650.0,14
2025-10-11,AS-007,2,0,650.0,14
2025-10-12,AS-007,3,0,650.0,14
2025-10-13,AS-007,3,0,650.0,14
2025-10-14,AS-007,3,0,650.0,14
2025-10-15,AS-007,3,0,650.0,14
2025-10-16,AS-007,3,0,650.0,14
2025-10-17,AS-007,3,0,650.0,14
2025-10-18,AS-007,2,0,650.0,14
2025-10-19,AS-007,2,0,650.0,14
2025-10-20,AS-007,3,0,650.0,14
2025-10-21,AS-007,4,0,650.0,14
2025-10-22,AS-007,3,0,650.0,14
2025-10-23,AS-007,3,0,650.0,14
2025-10-24,AS-007,3,0,650.0,14
2025-10-25,AS-007,2,0,650.0,14
2025-10-26,AS-007,2,0,650.0,14
2025-10-27,AS-007,3,0,650.0,14
2025-10-28,AS-007,3,0,650.0,14
2025-10-29,AS-007,3,0,650.0,14
2025-10-30,AS-007,3,0,650.0,14
2025-10-31,AS-007,3,0,650.0,14
2025-11-01,AS-007,2,0,650.0,14
2025-11-02,AS-007,2,0,650.0,14
2025-11-03,AS-007,3,0,650.0,14
2025-11-04,AS-007,3,0,650.0,14
2025-11-05,AS-007,3,0,650.0,14
2025-11-06,AS-007,3,0,650.0,14
2025-11-07,AS-007,3,0,650.0,14
2025-11-08,AS-007,2,0,650.0,14
2025-11-09,AS-007,3,0,650.0,14
2025-11-10,AS-007,3,0,650.0,14
2025-11-11,AS-007,3,0,650.0,14
2025-11-12,AS-007,4,0,650.0,14
2025-11-13,AS-007,3,0,650.0,14
2025-11-14,AS-007,3,0,650.0,14
2025-11-15,AS-007,2,0,650.0,14
2025-11-16,AS-007,2,0,650.0,14
2025-11-17,AS-007,4,1,650.0,14
2025-11-18,AS-007,4,1,650.0,14
2025-11-19,AS-007,4,1,650.0,14
2025-11-20,AS-007,4,1,650.0,14
2025-11-21,AS-007,3,1,650.0,14
2025-11-22,AS-007,3,1,650.0,14
2025-11-23,AS-007,3,1,650.0,14
2025-11-24,AS-007,4,1,650.0,14
2025-11-25,AS-007,4,1,650.0,14
2025-11-26,AS-007,4,1,650.0,14
2025-11-27,AS-007,4,1,650.0,14
2025-11-28,AS-007,3,1,650.0,14
2025-11-29,AS-007,2,0,650.0,14
2025-11-30,AS-007,2,0,650.0,14
2025-12-01,AS-007,3,0,650.0,14
2025-12-02,AS-007,4,0,650.0,14
2025-12-03,AS-007,4,0,650.0,14
2025-12-04,AS-007,3,0,650.0,14
2025-12-05,AS-007,3,0,650.0,14
2025-12-06,AS-007,2,0,650.0,14
2025-12-07,AS-007,2,0,650.0,14
2025-12-08,AS-007,3,0,650.0,14
2025-12-09,AS-007,3,0,650.0,14
2025-12-10,AS-007,4,0,650.0,14
2025-12-11,AS-007,4,0,650.0,14
2025-12-12,AS-007,3,0,650.0,14
2025-12-13,AS-007,2,0,650.0,14
2025-12-14,AS-007,2,0,650.0,14
2025-12-15,AS-007,3,0,650.0,14
